x,y
21.90797,0.7929155
21.914492,0.80986285
21.919485,0.82151353
21.924017,0.8308757
21.93186,0.8451959
21.937017,0.85273486
21.941278,0.85803723
21.94844,0.8652106
21.9534,0.86906624
21.961025,0.8733272
21.967863,0.8754389
21.97764,0.87665385
21.984354,0.87695354
21.995031,0.8767474
22.006002,0.8758021
22.015495,0.8744789
22.034382,0.8713994
22.051207,0.8683003
22.06506,0.86567026
22.090832,0.8608318
22.11982,0.8557658
22.151705,0.8505665
22.185104,0.8455865
22.203186,0.84298867
22.249659,0.8367348
22.28715,0.8320631
22.328867,0.8272468
22.3808,0.8217226
22.426369,0.8172666
22.472975,0.81299
22.518955,0.8090505
22.589336,0.8035431
22.63556,0.800157
22.71661,0.7945668
22.78561,0.7901351
22.853806,0.7860257
22.934965,0.78144896
22.98826,0.77856576
23.064592,0.77460027
23.15618,0.77009714
23.243132,0.7660129
23.417332,0.7586768
23.57131,0.7526215
23.654758,0.74944174
23.706211,0.7475133
23.761538,0.7454979
23.814552,0.7436036
23.88749,0.74104047
24.03694,0.73598796
24.137304,0.7327198
24.250467,0.7291607
24.380787,0.7252109
24.449318,0.72319406
24.607256,0.71867394
24.739235,0.71501726
24.839344,0.71231884
24.953793,0.7093559
25.09828,0.70566785
25.280148,0.70111305
25.543951,0.69472265
25.674763,0.6916309
25.799444,0.68874407
25.940193,0.68553853
26.124395,0.6813957
26.284,0.67786103
26.431913,0.67461723
26.591978,0.67113876
26.755123,0.6676285
26.946404,0.66353357
27.104721,0.6601523
27.28647,0.6562891
27.449863,0.65279406
27.626379,0.64902323
27.800123,0.64529455
27.987448,0.6412543
28.166365,0.63738155
28.342033,0.633536
28.554756,0.6288441
28.723875,0.62507206
28.93658,0.6202848
29.134348,0.6158092
29.359262,0.6106718
29.537926,0.6065609
29.73123,0.60207546
29.93955,0.59717333
30.189138,0.5912428
30.363987,0.5870279
30.586704,0.58161575
30.81237,0.57608217
31.054296,0.57007915
31.231089,0.5656574
31.485344,0.55919534
31.714851,0.55329216
31.975363,0.5465033
32.21056,0.5402979
32.426567,0.53453875
32.61597,0.52942526
32.924904,0.5209568
33.155594,0.51453024
33.449123,0.50623584
33.654423,0.50036854
33.91552,0.49282613
34.187683,0.48486924
34.446594,0.47721976
34.708153,0.46938786
34.980453,0.461151
35.1665,0.4554521
35.48528,0.4455617
35.79867,0.4357514
36.031956,0.42836094
36.326122,0.418965
36.589203,0.41046557
36.906563,0.40009847
37.18358,0.39096272
37.480854,0.38105208
37.772022,0.37123618
37.98564,0.36395085
38.335457,0.35191306
38.62527,0.3418588
38.9268,0.33129656
39.231598,0.32052562
39.539173,0.30961025
39.78294,0.30096287
40.14128,0.2881769
40.48322,0.2758773
40.79872,0.2644242
41.106716,0.25311983
41.367897,0.2434522
41.756527,0.22889364
42.03938,0.21821883
42.382145,0.20516327
42.667084,0.19424587
43.03189,0.18016112
43.358276,0.16743469
43.675686,0.15493526
44.01367,0.14152507
44.312695,0.12952404
44.732586,0.11247398
44.972786,0.10268607
45.393555,0.08546587
45.7448,0.07100327
46.0362,0.05895022
46.358063,0.04558746
46.639973,0.033803575
46.99265,0.019011363
47.305305,0.0058104177
47.648468,-0.00874169
47.98173,-0.022965055
48.29497,-0.036406297
48.618454,-0.050330516
48.9724,-0.065656014
49.336605,-0.08150447
49.640213,-0.09476831
50.004642,-0.11076598
50.318512,-0.12461779
50.65273,-0.13946979
50.98698,-0.15439038
51.321323,-0.16939977
51.61515,-0.18270919
51.96977,-0.19881222
52.31434,-0.2145544
52.648777,-0.22992277
53.023796,-0.24725322
53.32786,-0.26137003
53.69274,-0.2783761
54.027218,-0.29405358
54.36169,-0.3097827
54.696175,-0.32560605
55.03065,-0.3415162
55.36512,-0.35752717
56.06426,-0.39122957
56.388485,-0.4069653
56.712704,-0.42275906
57.117977,-0.44256058
57.371277,-0.45499608
57.7259,-0.47245827
58.02993,-0.48749405
58.37452,-0.50459766
58.69886,-0.52076966
59.033424,-0.5375427
59.42886,-0.55746895
59.672222,-0.56979173
60.39237,-0.60646266
60.848713,-0.62976617
61.102333,-0.642799
61.264664,-0.6511606
61.66031,-0.6715628
62.025604,-0.69049865
62.319965,-0.7058204
62.665108,-0.72384876
63.010345,-0.741963
63.284584,-0.7564333
63.70118,-0.7784891
64.067024,-0.7979243
64.300804,-0.81039214
64.74821,-0.8343444
64.98213,-0.84692883
65.35864,-0.8672658
65.68432,-0.88492125
66.0915,-0.9070879
66.45814,-0.9271307
67.18172,-0.9669599
67.426445,-0.980504
67.6304,-0.9918016
68.04862,-1.0150528
68.38546,-1.0338379
68.732544,-1.0532887
69.06961,-1.0722458
69.386314,-1.0901278
69.744064,-1.1104059
70.020134,-1.1261152
70.39864,-1.1477345
70.7465,-1.1676676
71.10483,-1.1882766
71.41202,-1.2059971
71.750114,-1.2255504
72.08827,-1.2451665
72.467636,-1.2672123
72.816315,-1.2875473
73.11388,-1.3049598
73.47305,-1.3260239
73.80165,-1.3453615
74.181915,-1.3678867
74.46969,-1.3849298
74.81937,-1.4056995
75.220474,-1.4295666
75.54979,-1.4492385
75.92035,-1.4714336
76.218994,-1.4893674
76.61046,-1.5129598
76.919655,-1.5316132
77.259796,-1.5521991
77.61047,-1.5734513
77.91993,-1.5922797
78.19857,-1.609277
78.601135,-1.6338667
78.93158,-1.6541091
79.29313,-1.6763132
79.62371,-1.6967175
79.97516,-1.7184687
80.32666,-1.7403115
80.6266,-1.758999
80.95764,-1.7796438
81.29912,-1.8010122
81.651085,-1.8230991
82.0031,-1.8452774
82.303505,-1.8642833
82.624725,-1.8846735
82.9772,-1.9071016
83.31935,-1.9289445
83.661644,-1.9508743
84.055916,-1.9762391
84.39835,-1.9983479
84.709595,-2.0185084
84.94818,-2.0339742
85.35251,-2.0602508
85.746254,-2.0859456
86.09828,-2.1089756
86.470634,-2.1334198
86.770164,-2.153131
87.10023,-2.1749415
87.470894,-2.1995053
87.82025,-2.2227569
88.17909,-2.2467463
88.50635,-2.2687078
88.84306,-2.2914138
89.168655,-2.313447
89.51356,-2.3368769
89.80696,-2.3568835
90.18017,-2.3824258
90.54193,-2.4073267
90.79238,-2.4246154
91.132065,-2.4481711
91.47044,-2.4717379
91.80762,-2.4953356
92.08417,-2.514801
92.408516,-2.5377963
92.6732,-2.5566456
93.09319,-2.5866208
93.41339,-2.6095762
93.645744,-2.6262965
94.01239,-2.652787
94.338936,-2.676497
94.596954,-2.6953197
94.98731,-2.7239597
95.29052,-2.7463093
95.58304,-2.7679906
95.902435,-2.7917554
96.210976,-2.814834
96.50879,-2.8372207
96.832924,-2.8617024
97.118706,-2.8834083
97.43061,-2.907199
97.74091,-2.9310102
98.03156,-2.9534154
98.32991,-2.97654
98.64468,-3.0010846
98.92187,-3.0228338
99.24141,-3.048004
99.52452,-3.0704076
100.14743,-3.1201367
100.45211,-3.1446536
101.005226,-3.1895463
101.27967,-3.2120175
101.82435,-3.2569869
102.136635,-3.283037
102.40525,-3.3055594
102.68076,-3.3288126
103.25204,-3.3775399
103.47352,-3.3966587
103.70235,-3.416447
103.96227,-3.4391181
104.261505,-3.4652867
104.52692,-3.4886765
104.81482,-3.5141857
105.00572,-3.5312152
105.33798,-3.5610342
105.57379,-3.5823555
105.831856,-3.6058545
106.0725,-3.6280046
106.281296,-3.6473262
106.60431,-3.6773899
106.84133,-3.699617
107.084625,-3.7225697
107.364,-3.7491097
107.60359,-3.7720354
107.85712,-3.7964115
108.07974,-3.8179715
108.33782,-3.8431711
108.57985,-3.8669653
108.81314,-3.8900619
109.07391,-3.9160686
109.28996,-3.9377835
109.5262,-3.9616685
109.75389,-3.9848635
109.95162,-4.00523
110.22564,-4.0335827
110.456116,-4.0576086
110.671326,-4.0801888
110.91278,-4.1057262
111.166275,-4.132733
111.36367,-4.1539297
111.58694,-4.178066
111.80878,-4.202214
112.03583,-4.227135
112.20155,-4.2454915
112.43869,-4.271922
112.680954,-4.2990975
112.90852,-4.3248296
113.121605,-4.349126
113.32019,-4.371972
113.55515,-4.3992105
113.769424,-4.42434
113.95721,-4.4464936
114.112915,-4.46499
114.33597,-4.491604
114.55747,-4.5182543
114.74679,-4.541212
114.95908,-4.5671735
115.15172,-4.5909166
115.312675,-4.6109366
115.54992,-4.640656
115.74405,-4.665187
115.936806,-4.689753
116.099106,-4.7106023
116.32347,-4.7396975
116.50606,-4.763584
116.6986,-4.788978
116.850296,-4.8091693
117.07315,-4.8390627
117.26074,-4.864474
117.41936,-4.8861747
117.80369,-4.9393024
117.937096,-4.9580173
118.13852,-4.986529
118.31714,-5.0120316
118.488266,-5.036753
118.74385,-5.0740395
118.87587,-5.093478
118.96179,-5.1061864
119.15248,-5.134563
119.29145,-5.1554594
119.42437,-5.1756425
119.62964,-5.207058
119.78448,-5.230996
119.93793,-5.254937
120.094666,-5.279642
120.24984,-5.304336
120.40351,-5.329053
120.56476,-5.3552628
120.72878,-5.3822327
120.86847,-5.405479
121.02461,-5.4317074
121.165054,-5.455644
121.34683,-5.487065
121.613556,-5.5340095
121.75177,-5.558666
121.83494,-5.573603
121.896965,-5.5847936
121.98727,-5.601233
122.11702,-5.6250954
122.28079,-5.6557093
122.360054,-5.6706233
122.50933,-5.699005
122.64893,-5.7258773
122.77527,-5.750529
122.89616,-5.7744174
123.02294,-5.7998247
123.15786,-5.827433
123.237404,-5.843834
123.37686,-5.8729477
123.489655,-5.896817
123.6181,-5.9244366
123.70336,-5.94313
123.84484,-5.9744987
123.950874,-5.998415
124.05534,-6.022319
124.154915,-6.045497
124.27165,-6.0731883
124.36792,-6.096406
124.47172,-6.1218886
124.56467,-6.1451235
124.65903,-6.1691365
124.76874,-6.197659
124.84472,-6.217915
124.95301,-6.2472186
125.04001,-6.2712646
125.127914,-6.296088
125.213905,-6.3209
125.30302,-6.3472376
125.37999,-6.3705797
125.45781,-6.3946815
125.53844,-6.420306
125.61235,-6.444417
125.76068,-6.494862
125.82648,-6.518195
126.0252,-6.592763
126.06849,-6.610113
126.13813,-6.638787
126.20717,-6.6682086
126.25122,-6.687824
126.31568,-6.717297
126.362144,-6.7392025
126.41325,-6.764155
126.463554,-6.789919
126.52002,-6.8202524
126.598305,-6.865093
126.63057,-6.8840795
126.66316,-6.9038363
126.6841,-6.916768
126.71744,-6.9380336
126.76839,-6.971505
126.79827,-6.9920483
126.831375,-7.0156326
126.8747,-7.0475802
126.9272,-7.0886292
126.96235,-7.117471
126.99095,-7.1417217
127.018486,-7.165832
127.045845,-7.1904526
127.07303,-7.215413
127.09854,-7.2391315
127.12247,-7.261495
127.14628,-7.2836757
127.170006,-7.305424
127.192924,-7.325772
127.21449,-7.344016
127.23545,-7.3606005
127.25584,-7.3752875
127.27337,-7.386288
127.296455,-7.398541
127.31396,-7.4057775
127.33299,-7.411098
127.35188,-7.4135923
127.371315,-7.4133844
127.39054,-7.410074
127.40818,-7.404188
127.42986,-7.3933005
127.447014,-7.3818674
127.46532,-7.3670707
127.48478,-7.3481894
127.50085,-7.3291326
127.54308,-7.2712836
127.56163,-7.2414236
127.580765,-7.20766
127.59991,-7.1709313
127.61851,-7.132274
127.63833,-7.088291
127.67645,-6.995227
127.69522,-6.9450955
127.713974,-6.8921256
127.73333,-6.8346615
127.754456,-6.768879
127.772064,-6.7103844
127.787865,-6.6558213
127.810135,-6.5767198
127.82706,-6.513683
127.84459,-6.446127
127.869576,-6.3465595
127.88585,-6.2796383
127.90557,-6.1965337
127.9253,-6.111293
127.944954,-6.023598
127.98326,-5.8500156
128.00475,-5.751151
128.02505,-5.6567655
128.04129,-5.5807943
128.06276,-5.479912
128.08307,-5.384227
128.11963,-5.2119946
128.1336,-5.1465955
128.15799,-5.032543
128.17764,-4.940926
128.20074,-4.8341064
128.21054,-4.7888827
128.23137,-4.693676
128.24991,-4.609814
128.27016,-4.519145
128.28517,-4.4525747
128.30716,-4.3563776
128.32509,-4.279038
128.34529,-4.193453
128.36937,-4.0927334
128.38432,-4.031247
128.39923,-3.9705522
128.42438,-3.869239
128.44258,-3.7971103
128.45691,-3.7418313
128.47905,-3.6572812
128.4944,-3.5999398
128.5188,-3.510874
128.53581,-3.450329
128.5545,-3.3852336
128.57265,-3.3236954
128.59189,-3.2600079
128.61055,-3.1998906
128.62866,-3.1435285
128.65013,-3.0784068
128.6688,-3.0238328
128.6914,-2.9601674
128.70552,-2.9216533
128.72586,-2.868072
128.74168,-2.8279786
128.76146,-2.7797308
128.78012,-2.73627
128.79655,-2.6999454
128.82031,-2.6496491
128.83508,-2.6203103
128.85602,-2.5804977
128.87244,-2.5513577
128.88887,-2.5237737
128.90698,-2.4945123
128.9262,-2.465324
128.94655,-2.436809
128.96199,-2.4176502
128.98187,-2.39419
129.0019,-2.3729281
129.02122,-2.3544953
129.03973,-2.3389926
129.05643,-2.326863
129.08119,-2.3128018
129.10074,-2.303676
129.11281,-2.2988071
129.13072,-2.2928996
129.15385,-2.2875953
129.1724,-2.2850568
129.19269,-2.284197
129.21068,-2.2850068
129.22984,-2.287582
129.25018,-2.2920544
129.26593,-2.2968352
129.28748,-2.3050084
129.30615,-2.313573
129.32497,-2.3240204
129.34146,-2.3341448
129.3664,-2.3506231
129.38661,-2.3653908
129.40685,-2.3814921
129.42053,-2.3931952
129.44435,-2.4148242
129.4646,-2.4343946
129.48137,-2.4514759
129.50468,-2.4764206
129.52554,-2.499732
129.54645,-2.5240433
129.56651,-2.5478296
129.57863,-2.5627365
129.60103,-2.5910416
129.6272,-2.6247864
129.6455,-2.6489234
129.66563,-2.6760604
129.6864,-2.7046363
129.70354,-2.7285805
129.72327,-2.7565088
129.74113,-2.7820551
129.76585,-2.8176816
129.78644,-2.8474443
129.80829,-2.8793705
129.82953,-2.9106817
129.84631,-2.93578
129.8882,-2.99863
129.90761,-3.027953
129.92642,-3.0564582
129.949,-3.0907488
129.97717,-3.13363
130.00113,-3.1699536
130.01624,-3.192875
130.03139,-3.2158296
130.05467,-3.2511947
130.07753,-3.2856045
130.0952,-3.312322
130.11946,-3.3485448
130.13925,-3.3780098
130.15973,-3.408362
130.18086,-3.4395485
130.19878,-3.4659145
130.22302,-3.5015585
130.2437,-3.532363
130.26591,-3.5658224
130.28441,-3.5944767
130.3055,-3.6284523
130.32095,-3.6548896
130.33264,-3.6757627
130.35077,-3.7109044
130.36557,-3.7422407
130.37892,-3.7742429
130.38852,-3.8015745
130.39526,-3.8277462
130.39993,-3.8579044
130.40178,-3.8818877
130.40227,-3.913406
130.39992,-3.94041
130.39455,-3.9680142
130.38509,-3.9952857
130.37218,-4.0223284
130.35463,-4.053242
130.33945,-4.0758452
130.31732,-4.1038795
130.29399,-4.129305
130.26514,-4.1568837
130.2354,-4.181889
130.19872,-4.2098427
130.16656,-4.232215
130.1244,-4.259047
130.08304,-4.283436
130.03209,-4.311509
129.98648,-4.334908
129.93518,-4.359703
129.88084,-4.384402
129.82541,-4.4082522
129.75789,-4.435734
129.69653,-4.4594135
129.6397,-4.4800687
129.54703,-4.5124836
129.48569,-4.533042
129.40163,-4.5601554
129.33737,-4.5799007
129.24696,-4.6068864
129.15753,-4.632304
129.08084,-4.653356
129.01328,-4.6714787
128.89922,-4.701177
128.7924,-4.727914
128.72151,-4.7452517
128.62155,-4.769053
128.51578,-4.793561
128.407,-4.818029
128.30196,-4.841034
128.19089,-4.864732
128.0596,-4.891981
127.97772,-4.9084263
127.879944,-4.92775
127.71354,-4.95992
127.59237,-4.98279
127.460976,-5.007054
127.342636,-5.028461
127.20163,-5.053403
127.06091,-5.077597
126.87325,-5.108845
126.71652,-5.134321
126.6329,-5.1477494
126.534904,-5.1632905
126.34066,-5.193605
126.18407,-5.2175484
126.02926,-5.2407484
125.876656,-5.2632165
125.71658,-5.2863503
125.53862,-5.311562
125.418236,-5.328371
125.23388,-5.3536277
125.021194,-5.382311
124.85791,-5.4039845
124.67608,-5.4277277
124.51809,-5.4479337
124.302956,-5.475088
124.11845,-5.498029
123.902534,-5.5243917
123.78159,-5.538921
123.582664,-5.5623226
123.38172,-5.5856814
123.17821,-5.608989
122.98935,-5.630177
122.72267,-5.65956
122.59133,-5.673882
122.38971,-5.695692
122.16008,-5.720169
121.9533,-5.7418704
121.75052,-5.7628245
121.538765,-5.784407
121.29754,-5.8086133
121.080345,-5.830049
120.847046,-5.8527503
120.60354,-5.8760524
120.43464,-5.8919706
120.1434,-5.919072
119.92053,-5.939476
119.68788,-5.9604607
119.42329,-5.9839544
119.18535,-6.004743
118.929794,-6.02673
118.739876,-6.0428147
118.417435,-6.069713
118.16893,-6.090112
117.90225,-6.111677
117.62457,-6.1337547
117.36015,-6.154444
117.11729,-6.173135
116.8878,-6.190473
116.54922,-6.2157273
116.28231,-6.2353215
115.99598,-6.256004
115.740906,-6.2741714
115.51792,-6.289874
115.12935,-6.3169394
114.833176,-6.3372126
114.62257,-6.351447
114.278885,-6.3744197
113.98628,-6.393717
113.70115,-6.412354
113.378876,-6.4332457
113.0821,-6.4523244
112.7932,-6.470737
112.49427,-6.489675
112.22167,-6.5068045
111.902504,-6.52666
111.70162,-6.5391154
111.33562,-6.5616927
110.9687,-6.5842004
110.748116,-6.597645
110.43493,-6.616619
110.1399,-6.6344905
109.761314,-6.65728
109.483986,-6.6739235
109.187836,-6.691614
108.93765,-6.7064705
108.56656,-6.7283425
108.28809,-6.744776
107.925896,-6.766078
107.65642,-6.781872
107.34023,-6.800295
106.986626,-6.8208413
106.69808,-6.8375516
106.40948,-6.8542185
106.092766,-6.8724356
105.78536,-6.8900633
105.49657,-6.9065704
105.18895,-6.9240603
104.89063,-6.940971
104.58298,-6.9583235
104.266,-6.976131
103.949005,-6.9938736
103.64134,-7.0110216
103.39889,-7.024458
103.0632,-7.0430083
102.75535,-7.0599127
102.522156,-7.0727043
102.14896,-7.0930605
101.85038,-7.1093025
101.5052,-7.128022
101.21599,-7.1436443
100.9081,-7.1602154
100.60955,-7.1762123
100.29233,-7.193164
99.99377,-7.209042
99.67654,-7.225869
99.39666,-7.2406573
99.11674,-7.2553415
98.75285,-7.274404
98.416954,-7.2919083
98.09038,-7.308858
97.838425,-7.3218627
97.53968,-7.3371515
97.194244,-7.3547378
96.94211,-7.3675175
96.56854,-7.3863688
96.25083,-7.4023
95.93312,-7.418173
95.615364,-7.433963
95.288246,-7.4501066
95.0172,-7.463434
94.76477,-7.475792
94.40938,-7.493079
94.09135,-7.5084705
93.78249,-7.523338
93.567215,-7.5336676
93.20211,-7.5510945
92.90246,-7.5653267
92.574554,-7.5807905
92.29344,-7.593961
91.92781,-7.6110086
91.702774,-7.621438
91.36521,-7.637017
91.01807,-7.6529384
90.708405,-7.6670623
90.43623,-7.679417
90.08875,-7.695044
89.86331,-7.705127
89.45919,-7.723082
89.15841,-7.736358
88.866806,-7.7491417
88.53757,-7.763472
88.22693,-7.7769003
87.916245,-7.7902293
87.60536,-7.803479
87.294426,-7.8166475
86.96444,-7.830524
86.67211,-7.842744
86.36071,-7.85565
86.0869,-7.8668203
85.72801,-7.8814273
85.43511,-7.893254
85.10429,-7.9065304
84.78276,-7.9193354
84.48005,-7.93132
84.16773,-7.943587
83.93104,-7.9527955
83.514404,-7.968891
83.25862,-7.9787416
82.908035,-7.992221
82.604614,-8.003798
82.31064,-8.014911
82.00705,-8.026309
81.69384,-8.037944
81.36156,-8.050214
81.02911,-8.062384
80.75345,-8.072334
80.4587,-8.082903
80.163826,-8.093412
79.821335,-8.105583
79.55488,-8.115015
79.16457,-8.128786
78.85036,-8.139806
78.55506,-8.150087
78.240616,-8.160962
77.98327,-8.169801
77.6019,-8.182781
77.29672,-8.193075
76.92455,-8.205478
76.68592,-8.213351
76.34212,-8.224562
76.02691,-8.234762
75.702126,-8.245165
75.424904,-8.253964
75.061615,-8.265399
74.76512,-8.274643
74.43987,-8.284713
74.124245,-8.294409
73.875626,-8.301943
73.50294,-8.313131
73.187904,-8.322554
72.83499,-8.333087
72.50165,-8.342994
72.20706,-8.351716
72.00777,-8.357615
71.638145,-8.368508
71.30734,-8.378245
70.98719,-8.387673
70.75217,-8.394556
70.37699,-8.405521
70.087074,-8.413992
69.760796,-8.423534
69.51946,-8.430609
69.10357,-8.442718
68.79981,-8.451574
68.49671,-8.460369
68.20375,-8.46888
67.90281,-8.477619
67.63031,-8.485565
67.33225,-8.494316
67.02648,-8.503225
66.69472,-8.512918
66.39124,-8.521805
66.06277,-8.53146
65.81523,-8.538728
65.54251,-8.546755
65.253975,-8.555295
64.98367,-8.563276
64.671135,-8.572513
64.46398,-8.578632
64.16313,-8.587574
63.583725,-8.605051
63.312885,-8.613243
63.043373,-8.621442
62.758484,-8.630112
62.466908,-8.6390085
62.235172,-8.64609
61.93104,-8.655511
61.644478,-8.664399
61.375546,-8.672739
61.1162,-8.6808195
60.842182,-8.689386
60.561768,-8.69818
60.291042,-8.70671
60.013916,-8.7154455
59.785583,-8.72269
59.246845,-8.739862
59.069065,-8.7455845
58.73833,-8.756183
58.456154,-8.76521
58.296474,-8.770337
57.993958,-8.780085
57.77606,-8.787139
57.522537,-8.795372
57.28485,-8.803141
57.004253,-8.812323
56.76238,-8.820243
56.55812,-8.8269205
56.318783,-8.834791
56.07371,-8.842867
55.83018,-8.850929
55.566956,-8.859678
55.362305,-8.866533
55.14479,-8.873831
54.928253,-8.881102
54.70605,-8.888604
54.478325,-8.896312
54.252045,-8.90401
54.027218,-8.911687
53.810593,-8.919102
53.575283,-8.927209
53.308483,-8.936456
53.13614,-8.942463
52.91211,-8.950291
52.70923,-8.957403
52.501602,-8.964668
52.275517,-8.972557
52.04468,-8.98067
51.84094,-8.987851
51.644825,-8.994795
51.42503,-9.002626
51.225445,-9.00974
51.03343,-9.016622
50.830357,-9.023896
50.616623,-9.031577
50.422657,-9.038565
50.223984,-9.045754
50.021023,-9.053155
49.590595,-9.069048
49.40984,-9.075767
49.236084,-9.082251
49.0464,-9.089362
48.841133,-9.0970745
48.67132,-9.103504
48.4803,-9.11074
48.2853,-9.118168
48.113922,-9.124709
47.93837,-9.13143
47.758755,-9.138342
47.57519,-9.145406
47.398537,-9.152254
47.266018,-9.157429
47.06604,-9.165192
46.89927,-9.171728
46.718582,-9.178848
46.55956,-9.185148
46.386497,-9.192001
46.225033,-9.198437
46.080223,-9.204256
45.853844,-9.213544
45.736492,-9.218361
45.619797,-9.22315
45.41711,-9.231547
45.254704,-9.238295
45.089333,-9.245174
44.940052,-9.251411
44.80099,-9.257211
44.621964,-9.264763
44.462936,-9.271487
44.327988,-9.2772255
44.18113,-9.2835245
44.01815,-9.290524
43.88725,-9.296188
43.74908,-9.302184
43.60806,-9.308364
43.46427,-9.314686
43.317993,-9.321154
43.23949,-9.324651
43.05925,-9.332671
42.929695,-9.338496
42.80589,-9.344122
42.70309,-9.348826
42.554794,-9.3557005
42.427917,-9.36161
42.321133,-9.366653
42.17775,-9.373446
42.054977,-9.379324
41.933678,-9.385153
41.821136,-9.390628
41.702866,-9.396417
41.58614,-9.402187
41.471046,-9.407942
41.35756,-9.413646
41.245644,-9.419347
41.13198,-9.425184
41.029964,-9.430486
40.923454,-9.436107
40.802208,-9.44252
40.70156,-9.447926
40.602386,-9.4533
40.49572,-9.459191
40.396767,-9.464726
40.296555,-9.470418
40.20672,-9.475601
40.127083,-9.480256
40.017994,-9.486766
39.933235,-9.491962
39.8555,-9.496785
39.74731,-9.503658
39.654427,-9.509666
39.57349,-9.515021
39.49172,-9.520529
39.41168,-9.526032
39.33562,-9.531369
39.186287,-9.542185
39.12466,-9.546893
39.07064,-9.55107
38.981792,-9.55811
38.911762,-9.563822
38.84177,-9.569723
38.78137,-9.574938
38.71892,-9.580507
38.66203,-9.585737
38.59797,-9.591835
38.54709,-9.596916
38.49067,-9.602645
38.433075,-9.608744
38.39484,-9.612985
38.335777,-9.619775
38.290432,-9.62521
38.243046,-9.631147
38.201748,-9.636602
38.160988,-9.642207
38.121105,-9.648003
38.085682,-9.653465
38.05195,-9.6589365
38.017227,-9.664928
37.99129,-9.669713
37.963684,-9.675153
37.93163,-9.68178
37.904133,-9.687911
37.88348,-9.69301
37.85803,-9.700067
37.84234,-9.704677
37.822823,-9.710847
37.80829,-9.715828
37.792465,-9.721852
37.781746,-9.72651
37.77045,-9.731887
37.759323,-9.737763
37.749294,-9.743998
37.742542,-9.74903
37.7291,-9.762055
37.727043,-9.765009
37.72324,-9.772341
37.721893,-9.776837
37.721718,-9.784623
37.7254,-9.793284
37.729828,-9.797954
37.732304,-9.799758
37.73428,-9.80082
37.736588,-9.801654
37.740585,-9.802258
37.746853,-9.801858
37.760647,-9.795896
37.767002,-9.790635
37.773884,-9.783973
37.78257,-9.773817
37.799397,-9.747907
37.80777,-9.730592
37.817924,-9.707003
37.82673,-9.684376
37.83589,-9.6581745
37.844776,-9.629118
37.85199,-9.603156
37.86304,-9.560236
37.871662,-9.524353
37.88135,-9.480566
37.892128,-9.427731
37.89991,-9.386928
37.9102,-9.329925
37.918823,-9.279134
37.92829,-9.22032
37.93694,-9.16388
37.945957,-9.102827
37.954987,-9.039196
37.964954,-8.966373
37.974384,-8.89465
37.98326,-8.824595
37.993393,-8.74234
38.00239,-8.666774
38.01208,-8.583457
38.022415,-8.491978
38.03253,-8.400043
38.041847,-8.313621
38.052086,-8.216184
38.06054,-8.133517
38.071827,-8.021349
38.083416,-7.9045615
38.09323,-7.8044276
38.102463,-7.709016
38.11173,-7.612384
38.12316,-7.4918146
38.133682,-7.3798847
38.141163,-7.3003945
38.15425,-7.160465
38.165146,-7.0433865
38.1742,-6.9462113
38.18445,-6.8355713
38.19286,-6.745122
38.20648,-6.598042
38.216694,-6.4881277
38.226273,-6.3853087
38.236168,-6.279712
38.24698,-6.16496
38.257164,-6.057563
38.267605,-5.947853
38.27707,-5.8486705
38.284992,-5.7663736
38.299026,-5.6221843
38.308174,-5.529298
38.31823,-5.4282846
38.328266,-5.328638
38.33705,-5.2420883
38.3473,-5.1419787
38.35725,-5.04625
38.36595,-4.963615
38.378014,-4.8522916
38.386967,-4.770074
38.39851,-4.665388
38.40743,-4.5862474
38.41453,-4.523801
38.425117,-4.431393
38.43658,-4.3333297
38.444508,-4.266817
38.454178,-4.1871257
38.46353,-4.111542
38.472534,-4.040024
38.483562,-3.9544566
38.493126,-3.8820162
38.501785,-3.817853
38.511612,-3.7471173
38.5208,-3.682126
38.53054,-3.6150525
38.53971,-3.5540483
38.55003,-3.4873137
38.559185,-3.4299579
38.56863,-3.372569
38.57749,-3.3204532
38.587692,-3.2621574
38.597595,-3.2078369
38.597595,-3.2078369
38.61692,-3.1087556
38.624397,-3.0720153
38.634136,-3.0272684
38.64024,-3.0000422
38.651524,-2.9512813
38.66143,-2.9108005
38.668312,-2.8844848
38.67813,-2.8482854
38.687416,-2.8160043
38.696907,-2.7849321
38.705853,-2.75767
38.715603,-2.730269
38.723995,-2.7083101
38.73238,-2.6879897
38.741764,-2.6668456
38.750656,-2.6486692
38.758163,-2.6346807
38.76753,-2.6188416
38.77741,-2.603898
38.78541,-2.593286
38.79396,-2.583334
38.802494,-2.574783
38.81238,-2.567118
38.821865,-2.5612922
38.828472,-2.5579581
38.83866,-2.5539112
38.84899,-2.5512493
38.860306,-2.5502512
38.86785,-2.5500968
38.896908,-2.5523021
38.912964,-2.5548985
38.928864,-2.5580022
38.94877,-2.562262
38.967155,-2.566353
38.992184,-2.571971
39.010254,-2.5759478
39.040005,-2.582264
39.067795,-2.5878973
39.14225,-2.6015315
39.1684,-2.6057875
39.256462,-2.6182067
39.320877,-2.6264367
39.361805,-2.6314006
39.41508,-2.6374338
39.445995,-2.640822
39.472393,-2.6436243
39.54921,-2.651385
39.619087,-2.6579244
39.680916,-2.663262
39.740788,-2.6682003
39.802685,-2.6730871
39.896378,-2.6801498
39.97251,-2.6856
